"key","ID","dataset","TL_mm","width_mm","est_width_mm","weight_g","gonads_g","pred.eggs","age","pred.age","class"
270,"74761","batch",301.4847251866013,NA,55.481667977830654,1055,NA,5007,NA,15.414753043007297,7
271,"74762","batch",318.43495754525065,NA,59.06041126284041,1055,NA,6363,NA,17.3953509191547,7
272,"74763","batch",308.52309913374484,NA,56.96769678072635,1055,NA,5540,NA,16.208709684548566,7
273,"74764","batch",316.4664005804807,NA,58.64478510092324,1055,NA,6192,NA,17.15283365930199,7
274,"74765","batch",306.87143851444125,NA,56.61897770564939,1055,NA,5411,NA,16.018959335266167,7
275,"74766","batch",303.60062870010734,NA,55.928403770619035,1055,NA,5163,NA,15.649471654161262,7
276,"75511","batch",201.30190364294685,NA,34.32982815129675,1220,NA,852,NA,6.9526919249991614,5
277,"76621","batch",256.7922525445465,NA,46.04563884418755,720,NA,2479,NA,11.103134711425053,6
278,"76622","batch",258.5938664327841,NA,46.426017913234396,720,NA,2556,NA,11.256926208296223,6
279,"77731","batch",302.72735578753054,NA,55.7440275623324,1260,NA,5098,NA,15.552196629948776,7
280,"77732","batch",310.7231770437211,NA,57.432204516091296,1260,NA,5715,NA,16.46487897623335,7
281,"77733","batch",308.7469863612205,NA,57.01496662900775,1260,NA,5558,NA,16.234598507034903,7
282,"78711","batch",312.21626744419336,NA,57.7474442798622,1290,NA,5836,NA,16.64100700888573,7
283,"79821","batch",341.33116022124887,NA,63.89454154761723,1790,NA,8624,NA,20.511598792020244,8
284,"79822","batch",337.1978479158133,NA,63.02186538926488,1790,NA,8176,NA,19.904060416492392,8
285,"80581","batch",218.1703195408918,NA,37.89129733037368,656.25,NA,1213,NA,8.108390821548015,5
286,"80582","batch",244.11237700819038,NA,43.36850625565767,656.25,NA,1986,NA,10.059234136888671,5
287,"80583","batch",224.42986440029927,NA,39.212890076646026,656.25,NA,1373,NA,8.558564230051585,5
288,"80584","batch",242.5427588603925,NA,43.03710900471705,656.25,NA,1930,NA,9.934458053951946,5
289,"80585","batch",237.03657178324647,NA,41.874574497142085,656.25,NA,1745,NA,9.504011580797597,5
290,"80586","batch",230.35502241947688,NA,40.4638829258935,656.25,NA,1540,NA,8.996231259647,5
291,"80587","batch",224.13453979045153,NA,39.15053748217841,656.25,NA,1366,NA,8.537048627747643,5
292,"80588","batch",248.73575248545967,NA,44.34465062897732,656.25,NA,2156,NA,10.432309387181347,5
293,"81651","batch",271.3349207341671,NA,49.11606732142151,1046,NA,3156,NA,12.38718849514503,6
294,"81652","batch",253.34713558969088,NA,45.318263023762796,1046,NA,2337,NA,10.812955100271749,6
295,"81653","batch",288.95344569534063,NA,52.83590882934056,1046,NA,4158,NA,14.088783131978586,6
296,"81654","batch",283.94271734007634,NA,51.77798171217867,1046,NA,3851,NA,13.586853198658124,6
297,"81655","batch",260.7205283746589,NA,46.87502515885404,1046,NA,2650,NA,11.440316413206666,6
298,"82651","batch",257.806263379287,NA,46.25972938813829,860,NA,2522,NA,11.189518667829395,6
299,"82652","batch",298.3533939947374,NA,54.8205424994943,860,NA,4784,NA,15.073367087600117,6
300,"82653","batch",275.55713003128767,NA,50.007512515225336,860,NA,3377,NA,12.7793718216894,6
301,"82654","batch",291.32409502961673,NA,53.33642971935799,860,NA,4309,NA,14.331644432428218,6
302,"82655","batch",257.43895778036676,NA,46.18217927449566,860,NA,2507,NA,11.158175854134125,6
303,"83641","batch",280.36652460391633,NA,51.022931547105124,1085,NA,3643,NA,13.237676074689533,6
304,"83642","batch",262.88514348422177,NA,47.33204554795955,1085,NA,2747,NA,11.629082143086777,6
305,"83643","batch",273.1827656244859,NA,49.506207253019184,1085,NA,3251,NA,12.557688801149006,6
306,"83644","batch",263.4192914632149,NA,47.44482149418708,1085,NA,2772,NA,11.675994482838531,6
307,"84751","batch",310.8503952343017,NA,57.45906439834176,1208,NA,5725,NA,16.479813330474684,7
308,"84752","batch",301.58458815328777,NA,55.502752285932665,1208,NA,5015,NA,15.425756655159498,7
309,"84753","batch",308.46100148558617,NA,56.954585955065646,1208,NA,5535,NA,16.20153626926055,7
310,"84754","batch",312.65885640121996,NA,57.84088914978873,1208,NA,5873,NA,16.69357657626265,7
311,"84755","batch",312.1152016967535,NA,57.72610602576976,1208,NA,5828,NA,16.629025978465457,7
312,"85751","batch",302.6441470813006,NA,55.72645950825657,1216,NA,5092,NA,15.542957557721154,7
313,"85752","batch",305.85733993910253,NA,56.40486863681533,1216,NA,5333,NA,15.903519975504357,7
314,"85753","batch",312.7096311710775,NA,57.8516093489477,1216,NA,5877,NA,16.699618123168833,7
315,"85754","batch",308.48436393402517,NA,56.95951852493864,1216,NA,5537,NA,16.204234696313847,7
316,"85755","batch",322.1599295902997,NA,59.84687356087881,1216,NA,6695,NA,17.86417068370953,7
317,"86751","batch",308.02747784741223,NA,56.86305506769015,1213,NA,5501,NA,16.151542470362735,7
318,"86752","batch",317.37149382941425,NA,58.8358796132811,1213,NA,6270,NA,17.263897489234523,7
319,"86753","batch",303.47530879825354,NA,55.90194467862856,1213,NA,5154,NA,15.635477048171426,7
320,"86754","batch",301.28155283257365,NA,55.43877171055294,1213,NA,4993,NA,15.392388542582209,7
321,"86755","batch",306.7548901066184,NA,56.59437056026936,1213,NA,5402,NA,16.005651236022203,7
322,"87751","batch",303.09655012376606,NA,55.82197644962257,1280,NA,5126,NA,15.593252190161225,7
323,"87752","batch",320.57290550880134,NA,59.511801353333944,1280,NA,6552,NA,17.662810099259815,7
324,"87753","batch",312.40247219987214,NA,57.78675813733167,1280,NA,5852,NA,16.66310365687172,7
325,"87754","batch",309.7663290742785,NA,57.23018290523883,1280,NA,5638,NA,16.352981218383995,7
326,"87755","batch",317.5192399546504,NA,58.86707360769885,1280,NA,6283,NA,17.282098101012622,7
327,"88861","batch",339.23608803376555,NA,63.45220392274445,1608.3333333333333,NA,8395,NA,20.200876495611077,8
328,"88862","batch",342.5540146436542,NA,64.15272574003006,1608.3333333333333,NA,8760,NA,20.695684705783044,8
329,"88863","batch",326.1445831358433,NA,60.6881630380657,1608.3333333333333,NA,7066,NA,18.380767831158565,8
330,"88864","batch",348.90454540401697,NA,65.49352855818724,1608.3333333333333,NA,9494,NA,21.68593498437489,8
331,"88865","batch",342.75121531635523,NA,64.19436119188084,1608.3333333333333,NA,8782,NA,20.725562831435944,8
332,"88866","batch",343.76032935269177,NA,64.40741786301878,1608.3333333333333,NA,8896,NA,20.87930181455353,8
333,"89521","batch",215.2698574087117,NA,37.27891579132841,760,NA,1144,NA,7.90386112391165,5
334,"89522","batch",226.92446516966447,NA,39.73958113097782,760,NA,1442,NA,8.7414266412508,5
335,"90681","batch",270.269484618213,NA,48.89111923428619,1025,NA,3102,NA,12.289670505277876,6
336,"90682","batch",288.9139098098967,NA,52.82756152285204,1025,NA,4155,NA,14.084762826689557,6
337,"90683","batch",297.58226000657305,NA,54.657731127732916,1025,NA,4730,NA,14.990361767678754,6
338,"90684","batch",260.05494342627935,NA,46.73449860947011,1025,NA,2620,NA,11.38270250482635,6
339,"90685","batch",251.79352748952806,NA,44.99024601264747,1025,NA,2274,NA,10.68373611116219,6
340,"90686","batch",271.1402485494036,NA,49.0749657153043,1025,NA,3146,NA,12.369327603716794,6
341,"90687","batch",297.0741592682898,NA,54.5504545980214,1025,NA,4694,NA,14.935895314100707,6
342,"90688","batch",265.8185402788222,NA,47.95138066141529,1025,NA,2884,NA,11.888361638406115,6
343,"917141","batch",309.49322350136936,NA,57.17252146942679,1289.2857142857142,NA,5617,NA,16.321180912095407,7
344,"917142","batch",324.6651303116232,NA,60.37580260853657,1289.2857142857142,NA,6926,NA,18.18708158781476,7
345,"917143","batch",321.4676132388413,NA,59.700703146134025,1289.2857142857142,NA,6633,NA,17.776029734774617,7
346,"917144","batch",318.82801000215113,NA,59.143397372471604,1289.2857142857142,NA,6397,NA,17.444200146793293,7
347,"917145","batch",313.75316253118217,NA,58.071932632348954,1289.2857142857142,NA,5963,NA,16.82427412380889,7
348,"917146","batch",307.6290450915694,NA,56.77893300261575,1289.2857142857142,NA,5470,NA,16.105727650610902,7
349,"917147","batch",310.18546550534666,NA,57.31867618700925,1289.2857142857142,NA,5672,NA,16.40190401722964,7
350,"917148","batch",311.0310076791793,NA,57.49719753779487,1289.2857142857142,NA,5740,NA,16.501038813477905,7
351,"917149","batch",315.9006579183042,NA,58.525338493321165,1289.2857142857142,NA,6144,NA,17.08378674243057,7
352,"9171410","batch",320.88345933519304,NA,59.57736932888245,1289.2857142857142,NA,6580,NA,17.70202135314352,7
353,"9171411","batch",303.34804568067193,NA,55.87507531083242,1289.2857142857142,NA,5144,NA,15.621277496719143,7
354,"9171412","batch",322.5129153318703,NA,59.92140028863222,1289.2857142857142,NA,6728,NA,17.909291058543197,7
355,"9171413","batch",309.57718464545906,NA,57.19024838751589,1289.2857142857142,NA,5623,NA,16.330950835559946,7
356,"9171414","batch",302.09032141231,NA,55.609528964059344,1289.2857142857142,NA,5052,NA,15.481594145974002,7
357,"92821","batch",335.1275833006948,NA,62.584765446751824,1350,NA,7959,NA,19.60791391913225,8
358,"92822","batch",340.62674965523183,NA,63.74581765229333,1350,NA,8546,NA,20.406477047480678,8
359,"93551","batch",230.13493018737063,NA,40.41741432410285,652,NA,1533,NA,8.979766051901784,5
360,"93552","batch",233.15133759565651,NA,41.05427566787956,652,NA,1623,NA,9.206858403686828,5
361,"93553","batch",224.00475248508155,NA,39.123135176549525,652,NA,1362,NA,8.527601900815675,5
362,"93554","batch",226.88359354203567,NA,39.73095180603235,652,NA,1441,NA,8.738414338881544,5
363,"93555","batch",230.39670245628804,NA,40.472682932212045,652,NA,1541,NA,8.999351202455099,5
364,"94691","batch",252.02816060231999,NA,45.03978466551535,980,NA,2284,NA,10.703187038779536,6
365,"94692","batch",277.6475240988657,NA,50.44886243740216,980,NA,3491,NA,12.977021224380389,6
366,"94693","batch",295.98831282556057,NA,54.32119722955317,980,NA,4620,NA,14.82009194665257,6
367,"94694","batch",278.61643194407225,NA,50.65343027880151,980,NA,3544,NA,13.069436469079657,6
368,"94695","batch",259.3856800729409,NA,46.59319542960892,980,NA,2591,NA,11.324970975310851,6
369,"94696","batch",289.3797921005171,NA,52.92592437026821,980,NA,4185,NA,14.132199165797301,6
370,"94697","batch",284.6175403248053,NA,51.92045871037373,980,NA,3891,NA,13.653573678378509,6
371,"94698","batch",298.02947411336936,NA,54.752152516643385,980,NA,4761,NA,15.038449625035854,6
372,"94699","batch",266.5726441103034,NA,48.110596415277,980,NA,2920,NA,11.955675100472128,6
373,"95661","batch",286.5243387448136,NA,52.32304564234517,1011.6666666666666,NA,4007,NA,13.843562378849272,6
374,"95662","batch",257.5561438326258,NA,46.2069210472776,1011.6666666666666,NA,2512,NA,11.168169117376827,6
375,"95663","batch",253.87376371701248,NA,45.42945128563861,1011.6666666666666,NA,2358,NA,10.856985704546371,6
376,"95664","batch",253.312597023556,NA,45.310970813307286,1011.6666666666666,NA,2335,NA,10.810071455567371,6
377,"95665","batch",254.8971683967393,NA,45.64552517465235,1011.6666666666666,NA,2400,NA,10.94288629146832,6
378,"95666","batch",270.64457229780965,NA,48.9703123973204,1011.6666666666666,NA,3121,NA,12.323936538047798,6
379,"96771","batch",317.86131226830184,NA,58.93929615719346,1452.857142857143,NA,6313,NA,17.324314141585127,7
380,"96772","batch",312.62271374091506,NA,57.83325826307688,1452.857142857143,NA,5870,NA,16.689277401214078,7
381,"96773","batch",302.3369105439633,NA,55.661591919916724,1452.857142857143,NA,5070,NA,15.50888801986281,7
382,"96774","batch",307.45216091163456,NA,56.7415870206981,1452.857142857143,NA,5456,NA,16.08542859693074,7
383,"96775","batch",324.86721291206777,NA,60.41846879352189,1452.857142857143,NA,6945,NA,18.213404939088633,7
384,"96776","batch",302.29992583207786,NA,55.653783248831424,1452.857142857143,NA,5067,NA,15.504791483835794,7
385,"96777","batch",316.9182399902493,NA,58.74018304116368,1452.857142857143,NA,6231,NA,17.208185970615837,7
386,"97841","batch",340.11214131861925,NA,63.63716715771043,1495,NA,8490,NA,20.33009852758387,8
387,"97842","batch",336.72272978164256,NA,62.921552556008514,1495,NA,8126,NA,19.8356275825465,8
388,"97843","batch",345.8035527970642,NA,64.83880853817912,1495,NA,9130,NA,21.19501405778395,8
389,"97844","batch",344.6541984062642,NA,64.59614258404115,1495,NA,8998,NA,21.01668182836731,8
390,"98851","batch",330.46044118888676,NA,61.59938051872184,1322,NA,7484,NA,18.9590458140959,8
391,"98852","batch",336.9681543316692,NA,62.97336963094886,1322,NA,8152,NA,19.87094168808722,8
392,"98853","batch",344.23296945542097,NA,64.50720750354282,1322,NA,8950,NA,20.951800974627922,8
393,"98854","batch",335.4769806601107,NA,62.65853455075894,1322,NA,7995,NA,19.65752551306621,8
394,"98855","batch",345.95832097902894,NA,64.87148511630619,1322,NA,9148,NA,21.219174598349497,8
395,"99751","batch",312.5942567270249,NA,57.82725006535923,1150,NA,5867,NA,16.68589321774244,7
396,"99752","batch",322.70796327479184,NA,59.9625812294722,1150,NA,6745,NA,17.934275718001118,7
397,"99753","batch",323.536919567734,NA,60.13760076337372,1150,NA,6822,NA,18.040882094264234,7
398,"99754","batch",308.9952767174691,NA,57.06738876850155,1150,NA,5577,NA,16.263356407559385,7
399,"99755","batch",322.98952379077673,NA,60.022027777730905,1150,NA,6771,NA,17.970408609128114,7
400,"100751","batch",319.11073960363865,NA,59.2030907525615,1192,NA,6422,NA,17.479427305091363,7
401,"100752","batch",318.9588543046266,NA,59.17102284443907,1192,NA,6409,NA,17.460493621250308,7
402,"100753","batch",305.36483692750335,NA,56.30088529261602,1192,NA,5296,NA,15.847744262769988,7
403,"100754","batch",321.7036405354738,NA,59.750536156386055,1192,NA,6654,NA,17.80602659092586,7
404,"100755","batch",310.175414821133,NA,57.31655416190197,1192,NA,5671,NA,16.40072918502601,7
405,"101751","batch",311.58404939994216,NA,57.61396256511913,1310,NA,5785,NA,16.56620117893349,7
406,"101752","batch",305.1600433345884,NA,56.25764672927661,1310,NA,5280,NA,15.824606509014545,7
407,"101753","batch",315.14828276634216,NA,58.366487719719906,1310,NA,6080,NA,16.992404376839318,7
408,"101754","batch",306.0395797640085,NA,56.44334536892401,1310,NA,5347,NA,15.924206104709539,7
409,"101755","batch",304.756812620908,NA,56.172511659835685,1310,NA,5250,NA,15.779143145651178,7
410,"102751","batch",314.41410289891064,NA,58.21147856026027,1114,NA,6019,NA,16.903714000683173,7
411,"102752","batch",304.2036192882806,NA,56.05571462233417,1114,NA,5208,NA,15.716973588996614,7
412,"102753","batch",302.4685752224177,NA,55.689390599835775,1114,NA,5079,NA,15.523479794288916,7
413,"102754","batch",322.4448497965932,NA,59.90702944862486,1114,NA,6721,NA,17.900581043712286,7
414,"102755","batch",324.11740280129015,NA,60.26015958322906,1114,NA,6875,NA,18.115943451515328,7
415,"103721","batch",302.64102939888835,NA,55.72580126447786,1245,NA,5092,NA,15.542611485952973,7
416,"103722","batch",321.72052164934576,NA,59.754100306518886,1245,NA,6656,NA,17.808174099300082,7
417,"104671","batch",256.33227619645186,NA,45.94852293260732,1098.5714285714287,NA,2460,NA,11.064096776323355,6
418,"104672","batch",278.19946620683186,NA,50.56539530083457,1098.5714285714287,NA,3521,NA,13.029602889751612,6
419,"104673","batch",294.8508576611057,NA,54.08104358766428,1098.5714285714287,NA,4542,NA,14.699644207198125,6
420,"104674","batch",296.8496722674463,NA,54.503058118147734,1098.5714285714287,NA,4679,NA,14.911887932466678,6
421,"104675","batch",292.9492600231897,NA,53.67955470931215,1098.5714285714287,NA,4415,NA,14.50020995127561,6
422,"104676","batch",291.95887423632666,NA,53.4704521784848,1098.5714285714287,NA,4350,NA,14.397281632935472,6
423,"104677","batch",252.29377079266123,NA,45.09586358319631,1098.5714285714287,NA,2294,NA,10.725233465329707,6
424,"105691","batch",295.3715080737602,NA,54.19096976027949,975.5555555555555,NA,4578,NA,14.754668707426445,6
425,"105692","batch",289.26559305167757,NA,52.90181325069525,975.5555555555555,NA,4177,NA,14.12055882961956,6
426,"105693","batch",286.0401686707046,NA,52.22082165126012,975.5555555555555,NA,3977,NA,13.795114651910643,6
427,"105694","batch",283.4914438461419,NA,51.682703255108045,975.5555555555555,NA,3824,NA,13.542384360223489,6
428,"105695","batch",278.71727732452564,NA,50.674722006282614,975.5555555555555,NA,3550,NA,13.07908479376786,6
429,"105696","batch",276.9854638688266,NA,50.30908007027047,975.5555555555555,NA,3454,NA,12.914167758096399,6
430,"105697","batch",280.59809775464237,NA,51.07182414282971,975.5555555555555,NA,3656,NA,13.2600658215471,6
431,"105698","batch",286.8368672316428,NA,52.38903053269647,975.5555555555555,NA,4026,NA,13.874910265731673,6
432,"105699","batch",265.5638172526378,NA,47.89760037686188,975.5555555555555,NA,2872,NA,11.865685824412209,6
433,"106581","batch",224.11273707728833,NA,39.14593422296185,696.25,NA,1365,NA,8.535461315258662,5
434,"106582","batch",201.13579797977582,NA,34.29475786352148,696.25,NA,849,NA,6.9417020904650375,5
435,"106583","batch",241.06353507214226,NA,42.72479693210255,696.25,NA,1879,NA,9.81771952847981,5
436,"106584","batch",232.27542054792866,NA,40.869341196985296,696.25,NA,1597,NA,9.140593897451266,5
437,"106585","batch",201.647883458063,NA,34.40287570096435,696.25,NA,859,NA,6.97560591132655,5
438,"106586","batch",214.77296105353162,NA,37.17400486994278,696.25,NA,1133,NA,7.8690731426253695,5
439,"106587","batch",210.15696982410736,NA,36.199419550613136,696.25,NA,1030,NA,7.549340206453914,5
440,"106588","batch",222.0528469455894,NA,38.71102467006043,696.25,NA,1311,NA,8.386174237189334,5
441,"107611","batch",286.92583448812366,NA,52.407814403323115,1130,NA,4031,NA,13.883844873726163,6
442,"108731","batch",303.11580315977335,NA,55.826041389374964,1183.3333333333333,NA,5127,NA,15.595395974032156,7
443,"108732","batch",308.6730134114623,NA,56.99934854238699,1183.3333333333333,NA,5552,NA,16.226040305565057,7
444,"108733","batch",320.73518757522106,NA,59.54606435593997,1183.3333333333333,NA,6567,NA,17.683288666548115,7
445,"1","DFO",82,9,9.141330582812875,7,NA,NA,12,0.4928751594002234,NA
446,"96","DFO",88,11,10.408124999297764,7,NA,NA,1,0.7642410844851031,NA
447,"30","DFO",90,12,10.830389804792725,9,NA,NA,9,0.8556905470931926,NA
448,"52","DFO",123,22,17.79775909545961,NA,NA,98,NA,2.442171852902323,NA
449,"183","DFO",124,14,18.008891498207092,25,NA,101,10,2.492694400687361,NA
450,"23","DFO",143,21,22.02040715040924,48,NA,190,NA,3.4830268923859684,NA
451,"34","DFO",143,22,22.02040715040924,50,NA,190,10,3.4830268923859684,NA
452,"181","DFO",149,33,23.287201566894133,47,NA,227,12,3.808440590115702,NA
453,"172","DFO",151,24,23.709466372389095,NA,NA,241,NA,3.918344035655866,NA
454,"24","DFO",163,35,26.24305520535887,69,NA,337,2,4.5934870735787,NA
455,"124","DFO",183,38,30.465703260308494,100,NA,561,15,5.7835332425302894,NA
456,"25","DFO",196,41,33.21042449602576,131,NA,758,14,6.605447694156203,NA
457,"180","DFO",211,34,36.37741053723798,149,NA,1048,13,7.607276369364671,NA
458,"182","DFO",225,35,39.333264175702716,200,NA,1389,NA,8.600179931059348,NA
459,"174","DFO",226,54,39.5443965784502,250,NA,1416,NA,8.67342532369089,NA
460,"7","DFO",227,37,39.75552898119768,211,8.5,1444,13,8.746995113468259,NA
461,"173","DFO",229,50,40.177793786692646,240,NA,1500,7,8.895119468104843,NA
462,"179","DFO",233,39,41.02232339768257,260,NA,1619,17,9.195390569283987,NA
463,"75","DFO",234,38,41.23345580043005,247,NA,1649,12,9.271314169992847,NA
464,"167","DFO",245,54,43.555912230652346,360,NA,2017,NA,10.130212425389049,NA
465,"166","DFO",251,47,44.82270664713724,320,NA,2243,12,10.618121473536547,NA
466,"89","DFO",254,44,45.45610385537968,327,31.2,2363,NA,10.867557498490473,NA
467,"171","DFO",259,55,46.511765869117085,360,NA,2574,NA,11.29179261131528,NA
468,"37","DFO",262,41,47.145163077359534,340,NA,2707,NA,11.551633599766197,NA
469,"2","DFO",272,46,49.25648710483434,410,NA,3190,NA,12.448353844945709,NA
470,"168","DFO",277,49,50.31214911857175,380,NA,3455,NA,12.91554521238181,NA
471,"10","DFO",280,45,50.945546326814195,420,NA,3622,NA,13.202300057732986,NA
472,"40","DFO",287,49,52.42347314604657,430,NA,4036,NA,13.89129667924549,NA
473,"42","DFO",287,51,52.42347314604657,510,NA,4036,NA,13.89129667924549,NA
474,"21","DFO",288,55,52.63460554879405,550,NA,4098,NA,13.992099802352078,NA
475,"178","DFO",289,50,52.84573795154153,520,NA,4161,NA,14.093518370525283,NA
476,"161","DFO",290,62,53.05687035428901,720,NA,4224,NA,14.195559945050663,NA
477,"29","DFO",292,58,53.47913515978397,NA,NA,4353,NA,14.401543062824766,NA
478,"170","DFO",292,52,53.47913515978397,460,NA,4353,NA,14.401543062824766,NA
479,"15","DFO",293,47,53.69026756253145,650,NA,4419,NA,14.505500443742418,NA
480,"17","DFO",297,53,54.53479717352138,NA,NA,4689,NA,14.927960638517318,NA
481,"83","DFO",298,50,54.745929576268864,410,66,4759,16,15.03527605589545,NA
482,"141","DFO",301,55,55.379326784511306,550,12.1,4972,12,15.361445884769049,NA
483,"48","DFO",302,54,55.59045918725879,550,NA,5045,NA,15.471608074316242,NA
484,"33","DFO",303,46,55.80159159000627,530,NA,5119,NA,15.58250571352727,NA
485,"85","DFO",303,59,55.80159159000627,500,21.5,5119,14,15.58250571352727,NA
486,"39","DFO",309,61,57.06838600649116,790,NA,5578,NA,16.263903958327724,NA
487,"35","DFO",310,54,57.27951840923864,NA,NA,5657,NA,16.38023818043589,NA
488,"177","DFO",313,54,57.91291561748108,610,NA,5901,NA,16.734210570098014,NA
489,"9","DFO",314,50,58.124048020228564,530,NA,5984,NA,16.853897633609193,NA
490,"142","DFO",314,63,58.124048020228564,650,NA,5984,NA,16.853897633609193,NA
491,"4","DFO",316,62,58.546312825723525,1150,NA,6153,NA,17.095890341867424,NA
492,"44","DFO",316,56,58.546312825723525,570,NA,6153,NA,17.095890341867424,NA
493,"152","DFO",316,59,58.546312825723525,840,NA,6153,NA,17.095890341867424,NA
494,"49","DFO",317,50,58.757445228471006,570,NA,6238,NA,17.218221667850024,NA
495,"16","DFO",318,60,58.96857763121849,510,NA,6325,NA,17.341460571873036,NA
496,"176","DFO",318,47,58.96857763121849,490,NA,6325,NA,17.341460571873036,NA
497,"6","DFO",320,53,59.39084243671345,680,NA,6501,NA,17.59071569012545,NA
498,"164","DFO",320,63,59.39084243671345,790,NA,6501,NA,17.59071569012545,NA
499,"41","DFO",321,54,59.60197483946093,NA,NA,6591,NA,17.71675996800368,NA
500,"165","DFO",321,68,59.60197483946093,770,NA,6591,NA,17.71675996800368,NA
501,"3","DFO",322,55,59.81310724220841,720,NA,6681,NA,17.843767970182732,NA
502,"32","DFO",322,58,59.81310724220841,770,NA,6681,NA,17.843767970182732,NA
503,"13","DFO",323,61,60.024239644955905,780,NA,6772,NA,17.971754547398312,NA
504,"80","DFO",323,54,60.024239644955905,680,NA,6772,16,17.971754547398312,NA
505,"169","DFO",323,59,60.024239644955905,380,NA,6772,NA,17.971754547398312,NA
506,"50","DFO",324,59,60.235372047703386,850,NA,6865,NA,18.100734896322123,NA
507,"130","DFO",324,57,60.235372047703386,600,NA,6865,22,18.100734896322123,NA
508,"157","DFO",325,68,60.44650445045087,870,57.9,6958,18,18.230724570390322,NA
509,"84","DFO",326,54,60.65763685319835,590,NA,7052,28,18.36173949105917,NA
510,"36","DFO",327,48,60.86876925594583,470,15.2,7147,14,18.493795959507963,NA
511,"38","DFO",328,47,61.07990165869331,530,NA,7243,NA,18.62691066881097,NA
512,"101","DFO",328,56,61.07990165869331,660,15.6,7243,28,18.62691066881097,NA
513,"112","DFO",328,54,61.07990165869331,630,NA,7243,17,18.62691066881097,NA
514,"8","DFO",329,71,61.29103406144079,730,NA,7341,NA,18.76110071660098,NA
515,"68","DFO",333,58,62.13556367243071,690,55.7,7740,NA,19.30897115823897,NA
516,"73","DFO",333,64,62.13556367243071,1100,NA,7740,NA,19.30897115823897,NA
517,"12","DFO",335,56,62.557828477925675,610,NA,7945,NA,19.589834991468884,NA
518,"47","DFO",335,52,62.557828477925675,630,NA,7945,NA,19.589834991468884,NA
519,"76","DFO",336,54,62.768960880673156,704,NA,8050,22,19.732068035131036,NA
520,"71","DFO",337,60,62.980093283420636,920,NA,8155,NA,19.875529464700634,NA
521,"155","DFO",338,69,63.19122568616812,980,36.1,8262,NA,20.02024068289591,NA
522,"162","DFO",339,61,63.4023580889156,990,NA,8369,NA,20.166223656718323,NA
523,"61","DFO",341,57,63.82462289441056,860,NA,8587,NA,20.462095681636328,NA
524,"92","DFO",342,50,64.03575529715805,740,NA,8698,14,20.612031672787126,NA
525,"58","DFO",343,58,64.24688769990553,1030,NA,8810,NA,20.76333334437306,NA
526,"175","DFO",343,63,64.24688769990553,890,NA,8810,NA,20.76333334437306,NA
527,"107","DFO",344,65,64.45802010265301,1040,NA,8923,NA,20.916025803647045,NA
528,"57","DFO",345,61,64.66915250540049,1160,NA,9037,NA,21.07013485666421,NA
529,"70","DFO",345,64,64.66915250540049,920,NA,9037,NA,21.07013485666421,NA
530,"90","DFO",345,69,64.66915250540049,930,NA,9037,18,21.07013485666421,NA
531,"133","DFO",345,66,64.66915250540049,920,80.4,9037,NA,21.07013485666421,NA
532,"100","DFO",346,67,64.88028490814798,1030,78.6,9153,20,21.225687034457643,NA
533,"103","DFO",346,74,64.88028490814798,1180,NA,9153,18,21.225687034457643,NA
534,"160","DFO",346,71,64.88028490814798,1090,94,9153,24,21.225687034457643,NA
535,"163","DFO",346,66,64.88028490814798,1120,NA,9153,NA,21.225687034457643,NA
536,"60","DFO",347,66,65.09141731089547,1040,NA,9269,NA,21.382709620451372,NA
537,"74","DFO",347,63,65.09141731089547,1070,NA,9269,NA,21.382709620451372,NA
538,"56","DFO",348,63,65.30254971364295,940,NA,9387,NA,21.541230679181375,NA
539,"67","DFO",348,63,65.30254971364295,990,NA,9387,NA,21.541230679181375,NA
540,"105","DFO",349,67,65.51368211639043,950,61.7,9505,27,21.701279086400305,NA
541,"11","DFO",350,49,65.72481451913791,600,NA,9625,NA,21.862884560646584,NA
542,"72","DFO",350,69,65.72481451913791,1250,NA,9625,NA,21.862884560646584,NA
543,"98","DFO",350,67,65.72481451913791,1050,86.2,9625,16,21.862884560646584,NA
544,"109","DFO",350,63,65.72481451913791,980,120.4,9625,18,21.862884560646584,NA
545,"77","DFO",351,57,65.93594692188539,700,NA,9746,9,22.02607769636436,NA
546,"114","DFO",351,69,65.93594692188539,1080,64.7,9746,23,22.02607769636436,NA
547,"148","DFO",351,63,65.93594692188539,900,101,9746,19,22.02607769636436,NA
548,"64","DFO",352,61,66.14707932463287,830,NA,9868,NA,22.1908899986665,NA
549,"94","DFO",353,73,66.35821172738035,1150,NA,9992,12,22.357353919839497,NA
550,"95","DFO",353,56,66.35821172738035,775,50.1,9992,18,22.357353919839497,NA
551,"86","DFO",354,64,66.56934413012783,880,NA,10116,11,22.52550289769605,NA
552,"122","DFO",354,65,66.56934413012783,1010,NA,10116,23,22.52550289769605,NA
553,"128","DFO",354,78,66.56934413012783,1360,NA,10116,NA,22.52550289769605,NA
554,"91","DFO",355,50,66.78047653287531,760,25.5,10242,17,22.69537139588877,NA
555,"93","DFO",355,67,66.78047653287531,1060,9.2,10242,15,22.69537139588877,NA
556,"108","DFO",355,68,66.78047653287531,1080,NA,10242,NA,22.69537139588877,NA
557,"137","DFO",355,68,66.78047653287531,910,NA,10242,NA,22.69537139588877,NA
558,"65","DFO",357,69,67.20274133837027,1250,NA,10497,NA,23.04041019368345,NA
