"key","ID","dataset","TL_mm","width_mm","weight_g","gonads_g","pred.eggs","pred.age","age","class"
287,"80583","batch",215.46059543965384,36.88245690128352,656.25,NA,1149,9.238187055215693,NA,5
288,"80584","batch",236.05505040916614,41.28700017488579,656.25,NA,1714,11.009875147634519,NA,5
289,"80585","batch",202.38870700192638,34.08676755787017,656.25,NA,873,8.163767963627608,NA,5
290,"80586","batch",206.53454395243898,34.97343915373733,656.25,NA,954,8.500531637511342,NA,5
291,"80587","batch",239.44406737876125,42.01181041723753,656.25,NA,1824,11.311327174830453,NA,5
292,"80588","batch",245.9589499537833,43.405150627823424,656.25,NA,2052,11.89914793468781,NA,5
293,"81651","batch",274.2147319300566,49.44822458283734,1046,NA,3305,14.585351441794227,NA,6
294,"81652","batch",297.61994022107683,54.45390465051017,1046,NA,4732,17.00041107225688,NA,6
295,"81653","batch",297.0531711364165,54.3326895485217,1046,NA,4693,16.939661849393936,NA,6
296,"81654","batch",290.9928542301059,53.03656745618644,1046,NA,4288,16.297385547809107,NA,6
297,"81655","batch",285.19779414101504,51.79717593194789,1046,NA,3926,15.695363838167065,NA,6
298,"82651","batch",274.63834249437787,49.53882232210601,860,NA,3328,14.627438659325474,NA,6
299,"82652","batch",290.9613444460556,53.029828447671925,860,NA,4286,16.2940804851009,NA,6
300,"82653","batch",259.62032538163476,46.3269137595973,860,NA,2601,13.169014241891215,NA,6
301,"82654","batch",268.72319117281586,48.27374684405647,860,NA,3025,14.044832132649336,NA,6
302,"82655","batch",284.86833061184734,51.726713451953096,860,NA,3906,15.66148443196846,NA,6
303,"83641","batch",270.41889029252343,48.63640660673617,1085,NA,3110,14.210737145875953,NA,6
304,"83642","batch",264.2031439403072,47.30704276454656,1085,NA,2808,13.606865142094883,NA,6
305,"83643","batch",274.02286889846437,49.40719076929367,1085,NA,3295,14.566307859227656,NA,6
306,"83644","batch",287.0487454496324,52.19303953446638,1085,NA,4039,15.886388948565749,NA,6
307,"84751","batch",307.90630979835987,56.65385410284967,1208,NA,5492,18.12405563487484,NA,7
308,"84752","batch",311.1521487496793,57.34804281245109,1208,NA,5750,18.487199263364797,NA,7
309,"84753","batch",306.9509592782706,56.44953295361697,1208,NA,5417,18.017972646629712,NA,7
310,"84754","batch",309.5200333483517,56.99898172181761,1208,NA,5619,18.304069501355528,NA,7
311,"84755","batch",303.3709602057934,55.68387730225232,1208,NA,5146,17.623628828889835,NA,7
312,"85751","batch",313.74401403591037,57.90236594600584,1216,NA,5963,18.780247207409012,NA,7
313,"85752","batch",306.12069409526885,56.27196384909296,1216,NA,5354,17.92607172921062,NA,7
314,"85753","batch",320.381076278165,59.32183676467418,1216,NA,6535,19.543477490185683,NA,7
315,"85754","batch",301.25195294618607,55.23068447992056,1216,NA,4990,17.39254636839844,NA,7
316,"85755","batch",315.9595923256129,58.376212448255835,1216,NA,6149,19.03295458001648,NA,7
317,"86751","batch",304.98579750955105,56.02924312012696,1213,NA,5267,17.800888541457446,NA,7
318,"86752","batch",312.9348910022527,57.729318520342495,1213,NA,5895,18.688467812490718,NA,7
319,"86753","batch",321.2403346039355,59.505606642763304,1213,NA,6612,19.643669375110278,NA,7
320,"86754","batch",302.07039420865476,55.40572479843258,1213,NA,5050,17.48159615327505,NA,7
321,"86755","batch",312.82373104617,57.70554470173051,1213,NA,5886,18.675879959509402,NA,7
322,"87751","batch",310.51658099517226,57.21211371492573,1280,NA,5699,18.415758025660896,NA,7
323,"87752","batch",318.7530583925545,58.97365201115752,1280,NA,6391,19.354525255029056,NA,7
324,"87753","batch",310.7751976773143,57.267424155015355,1280,NA,5719,18.44480816674808,NA,7
325,"87754","batch",305.95564389415085,56.23666450496284,1280,NA,5341,17.907834807991268,NA,7
326,"87755","batch",309.31673539429903,56.955502317415515,1280,NA,5603,18.281333885526085,NA,7
327,"88861","batch",329.0035816654563,61.165935001865485,1608.3333333333333,NA,7341,20.563798288528027,NA,8
328,"88862","batch",334.43810641393065,62.328218706947915,1608.3333333333333,NA,7887,21.2244817334256,NA,8
329,"88863","batch",326.0085425451398,60.52538493967183,1608.3333333333333,NA,7053,20.205588065423647,NA,8
330,"88864","batch",346.32259147800505,64.86995767633006,1608.3333333333333,NA,9190,22.720058499256474,NA,8
331,"88865","batch",337.35195906832814,62.95140539133427,1608.3333333333333,NA,8192,21.584579511971334,NA,8
332,"88866","batch",335.8565284125507,62.63157711494657,1608.3333333333333,NA,8035,21.39925232339166,NA,8
333,"89521","batch",242.79413728881627,42.72829103836948,760,NA,1939,11.612209634000546,NA,5
334,"89522","batch",235.19490257138386,41.10304005655219,760,NA,1687,10.93382714401359,NA,5
335,"90681","batch",272.3691765151452,49.053515001989396,1025,NA,3209,14.4026495447157,NA,6
336,"90682","batch",278.2605152640026,50.31349767680192,1025,NA,3525,14.989655259880397,NA,6
337,"90683","batch",271.67134676571004,48.904269909873854,1025,NA,3173,14.333845672803282,NA,6
338,"90684","batch",281.20283438195474,50.94277249368601,1025,NA,3691,15.287018522517648,NA,6
339,"90685","batch",258.8384859471116,46.15970148680525,1025,NA,2567,13.094926527446962,NA,6
340,"90686","batch",280.74971075030044,50.845862784404176,1025,NA,3665,15.241038613196412,NA,6
341,"90687","batch",288.8368017275352,52.575451754810054,1025,NA,4150,16.072042086708272,NA,6
342,"90688","batch",255.5639213109389,45.45936920495647,1025,NA,2428,12.78652649208335,NA,6
343,"917141","batch",324.1444172337651,60.12670380858474,1289.2857142857142,NA,6878,19.984698353158052,NA,7
344,"917142","batch",321.9657445140183,59.660750313464455,1289.2857142857142,NA,6678,19.72850574194548,NA,7
345,"917143","batch",302.8268044926226,55.567498529918375,1289.2857142857142,NA,5106,17.564123668737533,NA,7
346,"917144","batch",318.4367758706212,58.90600855778127,1289.2857142857142,NA,6363,19.31794921639543,NA,7
347,"917145","batch",323.88473670370877,60.071165842970295,1289.2857142857142,NA,6854,19.954051396831865,NA,7
348,"917146","batch",322.62323307432234,59.80136762137791,1289.2857142857142,NA,6738,19.80559884358614,NA,7
349,"917147","batch",321.4516512565315,59.550801009022074,1289.2857142857142,NA,6631,19.66835892505372,NA,7
350,"917148","batch",321.35811117850244,59.53079555988031,1289.2857142857142,NA,6623,19.65742759295638,NA,7
351,"917149","batch",306.2987187616527,56.31003804663872,1289.2857142857142,NA,5367,17.94575421552572,NA,7
352,"9171410","batch",305.8729528542608,56.21897934339513,1289.2857142857142,NA,5335,17.898702024884383,NA,7
353,"9171411","batch",307.9016315564513,56.65285356561957,1289.2857142857142,NA,5491,18.12353527751446,NA,7
354,"9171412","batch",322.05461187660694,59.6797564073238,1289.2857142857142,NA,6686,19.73891464348991,NA,7
355,"9171413","batch",301.5101991593838,55.285915687687755,1289.2857142857142,NA,5009,17.420617143418028,NA,7
356,"9171414","batch",316.53353936225176,58.498962701339686,1289.2857142857142,NA,6198,19.098754273350313,NA,7
357,"92821","batch",339.2506513223052,63.35747936650262,1350,NA,8396,21.82148229014227,NA,8
358,"92822","batch",337.71023266762495,63.028029491084816,1350,NA,8231,21.6291441837941,NA,8
359,"93551","batch",205.07267270796,34.660788240359224,652,NA,925,8.38136881954276,NA,5
360,"93552","batch",220.02816165960394,37.85932388322583,652,NA,1259,9.622519569643229,NA,5
361,"93553","batch",236.06979836919345,41.290154326245165,652,NA,1714,11.01118067494827,NA,5
362,"93554","batch",218.56579798134044,37.546567652862315,652,NA,1223,9.498953909944984,NA,5
363,"93555","batch",227.1696906229481,39.38668517563677,652,NA,1449,10.233101939969089,NA,5
364,"94691","batch",289.24323359387927,52.66237547994546,980,NA,4176,16.11439651086166,NA,6
365,"94692","batch",291.27799379010685,53.097550353422584,980,NA,4306,16.327309803591344,NA,6
366,"94693","batch",271.27353955828585,48.819190743552404,980,NA,3153,14.294691000952618,NA,6
367,"94694","batch",268.23413431830704,48.16915208385889,980,NA,3001,13.997147139735201,NA,6
368,"94695","batch",297.4175188925583,54.41061273031709,980,NA,4718,16.97870091229105,NA,6
369,"94696","batch",288.69685464259237,52.54552122289952,980,NA,4141,16.05747146361239,NA,6
370,"94697","batch",252.7395591312088,44.855321879627255,980,NA,2312,12.522957177594257,NA,6
371,"94698","batch",291.6676274614874,53.1808814427371,980,NA,4331,16.36824682901745,NA,6
372,"94699","batch",292.7826684748288,53.41935565350762,980,NA,4404,16.485697214271855,NA,6
373,"95661","batch",254.01236875075847,45.12753811728263,1011.6666666666666,NA,2364,12.641459746471707,NA,6
374,"95662","batch",297.4940922718961,54.4269895056869,1011.6666666666666,NA,4724,16.98691180690987,NA,6
375,"95663","batch",272.7674010985065,49.138683432648214,1011.6666666666666,NA,3230,14.441981476499365,NA,6
376,"95664","batch",267.9525983335916,48.108939884527025,1011.6666666666666,NA,2987,13.969729326463156,NA,6
377,"95665","batch",290.33402708917856,52.895663865567805,1011.6666666666666,NA,4245,16.228354013065303,NA,6
378,"95666","batch",288.8876575662289,52.58632831078462,1011.6666666666666,NA,4153,16.07733864278466,NA,6
379,"96771","batch",324.2700909525156,60.15358169068508,1452.857142857143,NA,6890,19.999540937370277,NA,7
380,"96772","batch",310.94472458027303,57.303680932930924,1452.857142857143,NA,5733,18.46386565575678,NA,7
381,"96773","batch",322.31607342138886,59.73567527917934,1452.857142857143,NA,6710,19.769559428458898,NA,7
382,"96774","batch",315.47909990511835,58.27344936655063,1452.857142857143,NA,6108,18.977975592410665,NA,7
383,"96775","batch",301.9608199968934,55.38229012351217,1452.857142857143,NA,5042,17.469659258428354,NA,7
384,"96776","batch",301.3059249036014,55.24222748129393,1452.857142857143,NA,4994,17.39841090684327,NA,7
385,"96777","batch",314.2673755213618,58.01429744959844,1452.857142857143,NA,6006,18.83975680654726,NA,7
386,"97841","batch",342.77105414122343,64.11038914631428,1495,NA,8785,22.26555284709283,NA,8
387,"97842","batch",344.1947164051235,64.41486829167768,1495,NA,8945,22.446949567063477,NA,8
388,"97843","batch",333.83112918026745,62.19840427409603,1495,NA,7825,21.149991675996002,NA,8
389,"97844","batch",332.0773905478418,61.823331580570404,1495,NA,7646,20.935763035676,NA,8
390,"98851","batch",348.1697532888502,65.26501081763713,1322,NA,9407,22.95909538304931,NA,8
391,"98852","batch",340.62025961466134,63.650397970102354,1322,NA,8546,21.993495883427084,NA,8
392,"98853","batch",331.3448994271457,61.66667344888344,1322,NA,7573,20.84671962241198,NA,8
393,"98854","batch",348.5036907698959,65.33643014328189,1322,NA,9446,23.00250589956438,NA,8
394,"98855","batch",337.3629953805357,62.95376573127874,1322,NA,8194,21.58595133739786,NA,8
395,"99751","batch",315.8985244780779,58.363151846385485,1150,NA,6144,19.025961679518993,NA,7
396,"99752","batch",322.4097964372486,59.75571985329882,1150,NA,6718,19.780551644451332,NA,7
397,"99753","batch",312.34455299191177,57.603062723991094,1150,NA,5847,18.62167555310615,NA,7
398,"99754","batch",319.78589907102287,59.1945460076136,1150,NA,6482,19.474266609154306,NA,7
399,"99755","batch",324.7491663619876,60.25604171574822,1150,NA,6934,20.05618666804892,NA,7
400,"100751","batch",303.3570526894182,55.680902896870215,1192,NA,5145,17.622106581469644,NA,7
401,"100752","batch",318.5086317528039,58.92137640038771,1192,NA,6369,19.326255117747625,NA,7
402,"100753","batch",313.3940467685461,57.827518324365336,1192,NA,5933,18.740516986067263,NA,7
403,"100754","batch",309.95142652466893,57.091243931030654,1192,NA,5653,18.352368941446905,NA,7
404,"100755","batch",301.7757194060832,55.342702595539244,1192,NA,5029,17.44950498603765,NA,7
405,"101751","batch",316.9465282484889,58.5872887786086,1310,NA,6234,19.146187179557355,NA,7
406,"101752","batch",308.60469156876206,56.803217255882124,1310,NA,5546,18.201833780157447,NA,7
407,"101753","batch",308.0726953204721,56.689439032546964,1310,NA,5505,18.14256822654645,NA,7
408,"101754","batch",307.29374118708074,56.52284384011518,1310,NA,5444,18.055993919939453,NA,7
409,"101755","batch",321.7291103564203,59.61014128357288,1310,NA,6656,19.700806084495937,NA,7
410,"102751","batch",311.42558524012566,57.40652277011619,1114,NA,5772,18.51798547371839,NA,7
411,"102752","batch",321.17349336855114,59.491311284418195,1114,NA,6606,19.63586393447099,NA,7
412,"102753","batch",312.7519494164735,57.69019273952923,1114,NA,5880,18.66775404540062,NA,7
413,"102754","batch",301.7749298363924,55.342533729993825,1114,NA,5029,17.449419043393288,NA,7
414,"102755","batch",322.3961747158319,59.752806570984255,1114,NA,6717,19.778953792720362,NA,7
415,"103721","batch",310.95738899335265,57.30638947537725,1245,NA,5734,18.465289802988377,NA,7
416,"103722","batch",310.75903979316354,57.263968462691516,1245,NA,5718,18.442992374946428,NA,7
417,"104671","batch",270.0965317490045,48.56746367250235,1098.5714285714287,NA,3093,14.17912991075962,NA,6
418,"104672","batch",252.56841394794174,44.81871899953723,1098.5714285714287,NA,2305,12.507057350116913,NA,6
419,"104673","batch",254.36557165440172,45.203077745583634,1098.5714285714287,NA,2378,12.674424103705448,NA,6
420,"104674","batch",267.09005487384275,47.924467413687154,1098.5714285714287,NA,2945,13.885879110451505,NA,6
421,"104675","batch",284.5951823045034,51.66829512810871,1098.5714285714287,NA,3890,15.63342394416608,NA,6
422,"104676","batch",290.86259502661414,53.008708874863764,1098.5714285714287,NA,4279,16.28372492470216,NA,6
423,"104677","batch",283.7495970353484,51.48744951141105,1098.5714285714287,NA,3839,15.54671697458172,NA,6
424,"105691","batch",282.585242616944,51.23842862548499,975.5555555555555,NA,3771,15.427716743683174,NA,6
425,"105692","batch",271.0360669908114,48.768402402647865,975.5555555555555,NA,3141,14.271340902156563,NA,6
426,"105693","batch",289.6197418165393,52.742899424960186,975.5555555555555,NA,4200,16.15368402760276,NA,6
427,"105694","batch",285.63578527094796,51.890849247804,975.5555555555555,NA,3953,15.740460483778719,NA,6
428,"105695","batch",284.8805187102407,51.72932012481121,975.5555555555555,NA,3907,15.662737102884734,NA,6
429,"105696","batch",269.4271022165194,48.424292544700094,975.5555555555555,NA,3060,14.113594654217014,NA,6
430,"105697","batch",284.20503216120414,51.58485358076465,975.5555555555555,NA,3867,15.59338765706644,NA,6
431,"105698","batch",254.25553104304709,45.179543321619384,975.5555555555555,NA,2374,12.664150293881324,NA,6
432,"105699","batch",299.0484187095426,54.759413843502735,975.5555555555555,NA,4833,17.154050360433146,NA,6
433,"106581","batch",232.19191656494513,40.46079039104941,696.25,NA,1594,10.669771070305211,NA,5
434,"106582","batch",220.02209900715388,37.858027261629935,696.25,NA,1259,9.622006279310247,NA,5
435,"106583","batch",222.1912733532954,38.32194933627149,696.25,NA,1314,9.806199893620082,NA,5
436,"106584","batch",221.3807582501322,38.14860418821705,696.25,NA,1294,9.737248182000295,NA,5
437,"106585","batch",205.59466229681857,34.772426335948595,696.25,NA,935,8.42386592208648,NA,5
438,"106586","batch",238.99123132624663,41.91496221260669,696.25,NA,1809,11.270878301578794,NA,5
439,"106587","batch",205.2213235711679,34.692580252365694,696.25,NA,928,8.39346513320534,NA,5
440,"106588","batch",247.09874511137605,43.64891901606635,696.25,NA,2094,12.003138417727687,NA,5
441,"107611","batch",282.64279198646545,51.250736729234326,1130,NA,3774,15.433587781574673,NA,6
442,"108731","batch",310.6794556956738,57.24694778397956,1183.3333333333333,NA,5712,18.434050411937367,NA,7
443,"108732","batch",319.8491479344666,59.20807306411772,1183.3333333333333,NA,6488,19.481614279911817,NA,7
444,"108733","batch",313.08020212315023,57.76039626049519,1183.3333333333333,NA,5907,18.704930648112782,NA,7
445,"1","DFO",82,9,7,NA,NA,0,12,NA
446,"96","DFO",88,11,7,NA,NA,0.07061794680805367,1,NA
447,"30","DFO",90,12,9,NA,NA,0.1954834311241882,9,NA
448,"52","DFO",123,22,NA,NA,98,2.3314809908108955,NA,NA
449,"183","DFO",124,14,25,NA,101,2.398550961548594,10,NA
450,"23","DFO",143,21,48,NA,190,3.7011089214547432,NA,NA
451,"34","DFO",143,22,50,NA,190,3.7011089214547432,10,NA
452,"181","DFO",149,33,47,NA,227,4.124021176445453,12,NA
453,"172","DFO",151,24,NA,NA,241,4.266277453483806,NA,NA
454,"24","DFO",163,35,69,NA,337,5.133732857355845,2,NA
455,"124","DFO",183,38,100,NA,561,6.635428365843794,15,NA
456,"25","DFO",196,41,131,NA,758,7.651841608535669,14,NA
457,"180","DFO",211,34,149,NA,1048,8.86737688697191,13,NA
458,"182","DFO",225,35,200,NA,1389,10.04633013664967,NA,NA
459,"174","DFO",226,54,250,NA,1416,10.132273272086715,NA,NA
460,"7","DFO",227,37,211,8.5,1444,10.218454161327315,13,NA
461,"173","DFO",229,50,240,NA,1500,10.39153448862036,7,NA
462,"179","DFO",233,39,260,NA,1619,10.740606973660698,17,NA
463,"75","DFO",234,38,247,NA,1649,10.828489699442407,12,NA
464,"167","DFO",245,54,360,NA,2017,11.811925149118629,NA,NA
465,"166","DFO",251,47,320,NA,2243,12.36172437085575,12,NA
466,"89","DFO",254,44,327,31.2,2363,12.640306005309114,NA,NA
467,"171","DFO",259,55,360,NA,2574,13.110217291922023,NA,NA
468,"37","DFO",262,41,340,NA,2707,13.39560448358948,NA,NA
469,"2","DFO",272,46,410,NA,3190,14.366230942990843,NA,NA
470,"168","DFO",277,49,380,NA,3455,14.863125616356346,NA,NA
471,"10","DFO",280,45,420,NA,3622,15.16511177303558,NA,NA
472,"40","DFO",287,49,430,NA,4036,15.881343188664687,NA,NA
473,"42","DFO",287,51,510,NA,4036,15.881343188664687,NA,NA
474,"21","DFO",288,55,550,NA,4098,15.985019562227276,NA,NA
475,"178","DFO",289,50,520,NA,4161,16.089042124403143,NA,NA
476,"161","DFO",290,62,720,NA,4224,16.193413194875884,NA,NA
477,"29","DFO",292,58,NA,NA,4353,16.403210256729192,NA,NA
478,"170","DFO",292,52,460,NA,4353,16.403210256729192,NA,NA
479,"15","DFO",293,47,650,NA,4419,16.50864100571192,NA,NA
480,"17","DFO",297,53,NA,NA,4689,16.93396876721079,NA,NA
481,"83","DFO",298,50,410,66,4759,17.041214287528387,16,NA
482,"141","DFO",301,55,550,12.1,4972,17.36518401228812,12,NA
483,"48","DFO",302,54,550,NA,5045,17.47392695981333,NA,NA
484,"33","DFO",303,46,530,NA,5119,17.58305082078088,NA,NA
485,"85","DFO",303,59,500,21.5,5119,17.58305082078088,14,NA
486,"39","DFO",309,61,790,NA,5578,18.245945141763862,NA,NA
487,"35","DFO",310,54,NA,NA,5657,18.357811995579347,NA,NA
488,"177","DFO",313,54,610,NA,5901,18.695843176499103,NA,NA
489,"9","DFO",314,50,530,NA,5984,18.80934027076216,NA,NA
490,"142","DFO",314,63,650,NA,5984,18.80934027076216,NA,NA
491,"4","DFO",316,62,1150,NA,6153,19.037582539996762,NA,NA
492,"44","DFO",316,56,570,NA,6153,19.037582539996762,NA,NA
493,"152","DFO",316,59,840,NA,6153,19.037582539996762,NA,NA
494,"49","DFO",317,50,570,NA,6238,19.152333841010094,NA,NA
495,"16","DFO",318,60,510,NA,6325,19.267509393583428,NA,NA
496,"176","DFO",318,47,490,NA,6325,19.267509393583428,NA,NA
497,"6","DFO",320,53,680,NA,6501,19.499145883309875,NA,NA
498,"164","DFO",320,63,790,NA,6501,19.499145883309875,NA,NA
499,"41","DFO",321,54,NA,NA,6591,19.615613223897903,NA,NA
500,"165","DFO",321,68,770,NA,6591,19.615613223897903,NA,NA
501,"3","DFO",322,55,720,NA,6681,19.732517623977934,NA,NA
502,"32","DFO",322,58,770,NA,6681,19.732517623977934,NA,NA
503,"13","DFO",323,61,780,NA,6772,19.849862376159873,NA,NA
504,"80","DFO",323,54,680,NA,6772,19.849862376159873,16,NA
505,"169","DFO",323,59,380,NA,6772,19.849862376159873,NA,NA
506,"50","DFO",324,59,850,NA,6865,19.967650810401885,NA,NA
507,"130","DFO",324,57,600,NA,6865,19.967650810401885,22,NA
508,"157","DFO",325,68,870,57.9,6958,20.08588629457745,18,NA
509,"84","DFO",326,54,590,NA,7052,20.204572235053153,28,NA
510,"36","DFO",327,48,470,15.2,7147,20.323712077277513,14,NA
511,"38","DFO",328,47,530,NA,7243,20.443309306381177,NA,NA
512,"101","DFO",328,56,660,15.6,7243,20.443309306381177,28,NA
513,"112","DFO",328,54,630,NA,7243,20.443309306381177,17,NA
514,"8","DFO",329,71,730,NA,7341,20.563367447788625,NA,NA
515,"68","DFO",333,58,690,55.7,7740,21.048281090490118,NA,NA
516,"73","DFO",333,64,1100,NA,7740,21.048281090490118,NA,NA
517,"12","DFO",335,56,610,NA,7945,21.29359811511879,NA,NA
518,"47","DFO",335,52,630,NA,7945,21.29359811511879,NA,NA
519,"76","DFO",336,54,704,NA,8050,21.416984873278043,22,NA
520,"71","DFO",337,60,920,NA,8155,21.54086227515723,NA,NA
521,"155","DFO",338,69,980,36.1,8262,21.66523423839979,NA,NA
522,"162","DFO",339,61,990,NA,8369,21.790104727759164,NA,NA
523,"61","DFO",341,57,860,NA,8587,22.0413573839574,NA,NA
524,"92","DFO",342,50,740,NA,8698,22.16774772275528,NA,NA
525,"58","DFO",343,58,1030,NA,8810,22.294652933182853,NA,NA
526,"175","DFO",343,63,890,NA,8810,22.294652933182853,NA,NA
527,"107","DFO",344,65,1040,NA,8923,22.422077227231078,NA,NA
528,"57","DFO",345,61,1160,NA,9037,22.550024868788565,NA,NA
529,"70","DFO",345,64,920,NA,9037,22.550024868788565,NA,NA
530,"90","DFO",345,69,930,NA,9037,22.550024868788565,NA,NA
531,"133","DFO",345,66,920,80.4,9037,22.550024868788565,NA,NA
532,"100","DFO",346,67,1030,78.6,9153,22.678500174497735,20,NA
533,"103","DFO",346,74,1180,NA,9153,22.678500174497735,18,NA
534,"160","DFO",346,71,1090,94,9153,22.678500174497735,24,NA
535,"163","DFO",346,66,1120,NA,9153,22.678500174497735,NA,NA
536,"60","DFO",347,66,1040,NA,9269,22.807507514628618,NA,NA
537,"74","DFO",347,63,1070,NA,9269,22.807507514628618,NA,NA
538,"56","DFO",348,63,940,NA,9387,22.93705131397091,NA,NA
539,"67","DFO",348,63,990,NA,9387,22.93705131397091,NA,NA
540,"105","DFO",349,67,950,61.7,9505,23.067136052744583,27,NA
541,"11","DFO",350,49,600,NA,9625,23.19776626752964,NA,NA
542,"72","DFO",350,69,1250,NA,9625,23.19776626752964,NA,NA
543,"98","DFO",350,67,1050,86.2,9625,23.19776626752964,16,NA
544,"109","DFO",350,63,980,120.4,9625,23.19776626752964,18,NA
545,"77","DFO",351,57,700,NA,9746,23.328946552215417,9,NA
546,"114","DFO",351,69,1080,64.7,9746,23.328946552215417,23,NA
547,"148","DFO",351,63,900,101,9746,23.328946552215417,19,NA
548,"64","DFO",352,61,830,NA,9868,23.460681558969966,NA,NA
549,"94","DFO",353,73,1150,NA,9992,23.592975999229985,NA,NA
550,"95","DFO",353,56,775,NA,9992,23.592975999229985,NA,NA
551,"86","DFO",354,64,880,NA,10116,23.72583464471195,NA,NA
552,"122","DFO",354,65,1010,NA,10116,23.72583464471195,23,NA
553,"128","DFO",354,78,1360,NA,10116,23.72583464471195,NA,NA
554,"91","DFO",355,50,760,NA,10242,23.8592623284448,NA,NA
555,"93","DFO",355,67,1060,NA,10242,23.8592623284448,NA,NA
556,"108","DFO",355,68,1080,NA,10242,23.8592623284448,NA,NA
557,"137","DFO",355,68,910,NA,10242,23.8592623284448,NA,NA
558,"65","DFO",357,69,1250,NA,10497,24.12784445569369,NA,NA
559,"78","DFO",357,66,960,NA,10497,24.12784445569369,NA,NA
560,"117","DFO",357,68,1150,NA,10497,24.12784445569369,NA,NA
561,"59","DFO",358,66,1240,NA,10626,24.263008881438946,NA,NA
562,"87","DFO",358,65,880,NA,10626,24.263008881438946,NA,NA
563,"104","DFO",358,68,980,NA,10626,24.263008881438946,NA,NA
564,"102","DFO",359,54,630,3.1,10757,24.398762312119715,17,NA
565,"121","DFO",360,75,1340,NA,10889,24.535109903616092,NA,NA
566,"126","DFO",360,72,970,NA,10889,24.535109903616092,NA,NA
567,"146","DFO",360,71,1210,80,10889,24.535109903616092,15,NA
568,"116","DFO",361,64,920,NA,11022,24.67205687980424,NA,NA
569,"55","DFO",362,69,920,NA,11156,24.809608533757284,NA,NA
570,"88","DFO",363,75,1560,NA,11291,24.947770228972868,NA,NA
571,"154","DFO",364,79,1320,NA,11428,25.08654740062808,NA,NA
572,"63","DFO",365,64,1080,NA,11566,25.225945556862413,NA,NA
573,"132","DFO",365,81,1060,NA,11566,25.225945556862413,20,NA
574,"138","DFO",365,73,1340,66,11566,25.225945556862413,25,NA
575,"145","DFO",365,74,1220,115,11566,25.225945556862413,NA,NA
576,"147","DFO",365,71,980,67,11566,25.225945556862413,28,NA
577,"149","DFO",365,77,1400,208,11566,25.225945556862413,14,NA
578,"123","DFO",368,81,1240,NA,11988,25.647922136627365,NA,NA
579,"120","DFO",370,72,1250,NA,12276,25.932449166777054,NA,NA
580,"140","DFO",370,70,1230,109.6,12276,25.932449166777054,19,NA
581,"153","DFO",370,76,1350,NA,12276,25.932449166777054,NA,NA
582,"156","DFO",370,70,1120,NA,12276,25.932449166777054,NA,NA
583,"110","DFO",372,65,1100,NA,12569,26.219598844551253,NA,NA
584,"45","DFO",374,58,670,37.9,12868,26.50941996897971,19,NA
585,"97","DFO",374,68,1080,NA,12868,26.50941996897971,NA,NA
586,"111","DFO",374,75,1250,NA,12868,26.50941996897971,NA,NA
587,"127","DFO",374,75,1280,NA,12868,26.50941996897971,NA,NA
588,"129","DFO",375,71,1260,103,13019,26.655347947896306,30,NA
589,"134","DFO",375,70,1200,138,13019,26.655347947896306,19,NA
590,"159","DFO",378,77,1340,NA,13481,27.097278679997306,NA,NA
591,"119","DFO",380,74,1250,NA,13796,27.395420949614394,NA,NA
592,"139","DFO",380,77,1250,64,13796,27.395420949614394,NA,NA
593,"144","DFO",380,76,1400,NA,13796,27.395420949614394,NA,NA
594,"158","DFO",380,76,1480,NA,13796,27.395420949614394,NA,NA
595,"125","DFO",381,73,1120,NA,13956,27.54556895559757,NA,NA
596,"151","DFO",381,71,1360,NA,13956,27.54556895559757,NA,NA
597,"46","DFO",382,74,1150,68.2,14117,27.696444143833443,23,NA
598,"82","DFO",382,74,990,NA,14117,27.696444143833443,NA,NA
599,"106","DFO",382,76,1330,NA,14117,27.696444143833443,NA,NA
600,"113","DFO",382,70,1100,NA,14117,27.696444143833443,NA,NA
601,"51","DFO",383,71,1430,118.2,14280,27.84805359225209,18,NA
602,"131","DFO",383,76,1440,NA,14280,27.84805359225209,NA,NA
603,"5","DFO",384,74,1360,NA,14444,28.000404482627314,NA,NA
604,"26","DFO",384,78,1490,NA,14444,28.000404482627314,NA,NA
605,"28","DFO",384,99,1500,NA,14444,28.000404482627314,NA,NA
606,"118","DFO",385,73,1300,NA,14609,28.15350410261797,NA,NA
607,"18","DFO",386,81,1310,NA,14776,28.307359847859754,NA,NA
608,"69","DFO",386,84,1650,49.2,14776,28.307359847859754,19,NA
609,"99","DFO",386,76,1230,NA,14776,28.307359847859754,NA,NA
610,"14","DFO",387,72,1500,NA,14944,28.461979224108912,NA,NA
611,"19","DFO",387,77,1360,NA,14944,28.461979224108912,NA,NA
612,"66","DFO",387,73,1350,98.1,14944,28.461979224108912,20,NA
613,"81","DFO",388,72,1350,NA,15114,28.61736984943943,NA,NA
614,"135","DFO",390,75,1240,NA,15458,28.930495894798998,23,NA
615,"136","DFO",390,81,1580,58.3,15458,28.930495894798998,23,NA
616,"115","DFO",392,73,1420,87.7,15808,29.24680126190145,25,NA
617,"79","DFO",393,72,1470,83.7,15985,29.406166495750266,19,NA
618,"62","DFO",394,82,1800,NA,16164,29.566351175991034,NA,NA
619,"20","DFO",395,74,1470,NA,16344,29.727363773285713,NA,NA
620,"31","DFO",396,71,1350,99,16526,29.889212890321442,14,NA
621,"53","DFO",396,76,1750,115.2,16526,29.889212890321442,17,NA
